ID,LON,LAT,DEPTH,YEAR
20023,90.585,28.198,13,1982
20024,90.585,28.097,33,1982
20025,90.586,30.35,12,1974
20026,90.586,28.096,22,1982
20027,90.586,29.687,13,1974
20028,90.587,29.587,11,1974
20029,90.587,29.666,10,1974
20030,90.588,29.822,16,1974
20031,90.589,29.857,16,1974
20032,90.59,29.619,12,1974
20033,90.59,29.679,20,1974
20034,90.59,29.567,8,1974
20035,90.591,28.456,21,1982
20036,90.591,29.656,13,1974
20037,90.591,29.632,20,1974
20038,90.591,30.357,63,1974
20039,90.592,28.12,18,1982
20040,90.592,28.466,17,1982
20041,90.592,29.62,10,1974
20042,90.592,29.653,15,1974
20043,90.593,37.706,44,1975
20044,90.593,29.627,15,1974
20045,90.593,28.243,94,1982
20046,90.594,28.436,44,1982
20047,90.594,28.1,53,1982
20048,90.595,28.431,5,1982
20049,90.595,29.577,10,1974
20050,90.595,29.68,7,1974
20051,90.596,28.45,37,1982
20052,90.597,30.414,45,1974
20053,90.599,29.647,23,1974
20054,90.6,28.108,70,1982
20055,90.6,28.225,63,1982
20056,90.601,28.467,58,1982
20057,90.601,29.575,13,1974
20058,90.601,28.278,15,1982
20059,90.604,28.283,18,1982
20060,90.604,30.51,20,1974
20061,90.604,28.04,28,1982
20062,90.605,28.429,31,1982
20063,90.605,30.386,139,1974
20064,90.605,28.25,20,1982
20065,90.606,30.406,12,1974
20066,90.606,28.211,32,1982
20067,90.607,34.237,32,1976
20068,90.607,28.275,16,1982
20069,90.608,28.45,51,1982
20070,90.608,29.591,10,1974
20071,90.608,28.27,17,1982
20072,90.608,28.257,42,1982
20073,90.608,28.492,16,1982
20074,90.609,29.656,13,1974
20075,90.609,34.217,22,1976
20076,90.609,30.431,83,1974
20077,90.609,28.045,32,1982
20078,90.609,28.101,16,1982
20079,90.609,28.103,16,1982
20080,90.609,28.258,5,1982
20081,90.609,28.594,37,1982
20082,90.612,28.425,5,1982
20083,90.612,29.642,13,1974
20084,90.613,29.593,8,1974
20085,90.613,34.227,58,1976
20086,90.613,28.115,16,1982
20087,90.613,28.256,11,1982
20088,90.614,30.338,32,1974
20089,90.614,30.406,50,1974
20090,90.615,28.119,17,1982
20091,90.616,28.05,15,1982
20092,90.616,28.26,13,1982
20093,90.616,28.192,9,1982
20094,90.617,28.252,20,1982
20095,90.617,28.117,12,1982
20096,90.618,35.832,159,1974
20097,90.618,37.703,53,1975
20098,90.618,28.466,15,1982
20099,90.619,30.343,19,1974
20100,90.619,28.214,76,1982
20101,90.621,30.353,93,1974
20102,90.622,29.645,8,1974
20103,90.623,30.339,36,1974
20104,90.625,30.33,32,1974
20105,90.625,30.407,54,1974
20106,90.625,29.618,14,1974
20107,90.626,29.647,10,1974
20108,90.627,28.051,56,1982
20109,90.628,28.244,106,1982
20110,90.63,30.423,40,1974
20111,90.63,28.286,55,1982
20112,90.63,28.275,37,1982
20113,90.631,28.064,16,1982
20114,90.632,30.409,20,1974
20115,90.633,30.403,14,1974
20116,90.634,28.525,15,1982
20117,90.634,28.528,14,1982
20118,90.636,28.217,87,1982
20119,90.637,28.227,38,1982
20120,90.637,30.452,34,1974
20121,90.638,35.524,51,1976
20122,90.639,30.421,42,1974
20123,90.639,30.414,11,1974
20124,90.642,28.457,37,1982
20125,90.643,28.283,61,1982
20126,90.644,30.345,19,1974
20127,90.645,28.192,19,1982
20128,90.645,30.374,11,1974
20129,90.646,28.525,34,1982
20130,90.647,30.421,36,1974
20131,90.647,30.461,69,1974
20132,90.648,28.061,55,1982
20133,90.649,28.462,9,1982
20134,90.649,30.405,34,1974
20135,90.651,28.17,11,1982
20136,90.651,33.97,90,1967
20137,90.652,28.288,43,1982
20138,90.652,30.415,43,1974
20139,90.654,37.709,48,1975
20140,90.655,30.345,62,1974
20141,90.657,28.103,11,1982
20142,90.657,35.85,66,1974
20143,90.658,30.418,16,1974
20144,90.658,34.004,18,1976
20145,90.658,28.291,34,1982
20146,90.659,30.407,20,1974
20147,90.659,30.411,7,1974
20148,90.661,28.1,12,1982
20149,90.662,28.497,36,1982
20150,90.662,28.45,15,1982
20151,90.662,30.447,42,1974
20152,90.662,28.441,29,1982
20153,90.662,30.364,45,1974
20154,90.663,28.058,44,1982
20155,90.663,30.402,34,1974
20156,90.664,28.49,28,1982
20157,90.664,30.349,55,1974
20158,90.665,28.242,116,1982
20159,90.665,28.295,20,1982
20160,90.666,37.699,44,1975
20161,90.666,28.097,12,1982
20162,90.666,28.093,13,1982
20163,90.666,29.626,10,1974
20164,90.666,29.639,6,1974
20165,90.071,30.05,58,1974
20166,90.074,36.159,58,1976
20167,90.667,28.104,38,1982
20168,90.667,28.273,103,1982
20169,90.668,28.068,28,1982
20170,90.668,28.298,19,1982
20171,90.669,28.49,33,1982
20172,90.67,30.364,20,1974
20173,90.67,33.926,65,1976
20174,90.67,30.396,23,1974
20175,90.671,30.458,54,1974
20176,90.673,28.101,32,1982
20177,90.673,30.36,32,1974
20178,90.673,28.07,51,1982
20179,90.674,29.651,6,1974
20180,90.675,28.09,42,1982
20181,90.676,35.837,99,1974
20182,90.676,30.353,38,1974
20183,90.68,30.471,61,1974
20184,90.681,30.427,20,1974
20185,90.681,35.808,42,1976
20186,90.682,28.083,35,1982
20187,90.686,28.262,92,1982
20188,90.687,30.454,38,1974
20189,90.69,30.424,23,1974
20190,90.69,30.432,38,1974
20191,90.691,33.95,137,1976
20192,90.693,34.069,20,1976
20193,90.693,28.242,56,1982
20194,90.694,28.085,58,1982
20195,90.694,30.445,49,1974
20196,90.695,30.461,62,1974
20197,90.698,28.279,57,1982
20198,90.698,35.831,140,1976
20199,90.699,30.508,20,1974
20200,90.7,28.287,49,1982
20201,90.702,28.307,45,1982
20202,90.702,34.069,42,1976
20203,90.703,28.486,21,1982
20204,90.704,30.499,40,1974
20205,90.705,30.492,43,1974
20206,90.706,30.437,10,1974
20207,90.707,30.407,70,1974
20208,90.708,28.267,16,1982
20209,90.709,28.311,43,1982
20210,90.71,30.483,23,1974
20211,90.711,30.443,56,1974
20212,90.711,30.453,48,1974
20213,90.712,33.971,14,1976
20214,90.712,34.072,13,1976
20215,90.712,30.426,69,1974
20216,90.712,28.265,24,1982
20217,90.714,30.477,10,1974
20218,90.714,28.092,26,1982
20219,90.715,33.929,65,1976
20220,90.715,28.296,74,1982
20221,90.716,30.388,38,1974
20222,90.717,28.077,83,1982
20223,90.719,28.317,44,1982
20224,90.719,30.404,23,1974
20225,90.719,35.846,90,1974
20226,90.722,30.474,15,1974
20227,90.723,35.88,83,1974
20228,90.723,28.096,45,1982
20229,90.724,36.697,51,1975
20230,90.725,33.935,51,1976
20231,90.726,30.426,13,1974
20232,90.727,33.954,102,1976
20233,90.728,30.471,20,1974
20234,90.729,28.308,59,1982
20235,90.731,28.49,24,1982
20236,90.731,30.437,38,1974
20237,90.731,36.732,54,1975
20238,90.732,28.218,35,1982
20239,90.733,30.395,12,1974
20240,90.733,36.723,43,1975
20241,90.734,36.666,82,1975
20242,90.734,30.469,20,1974
20243,90.735,28.298,34,1982
20244,90.735,28.49,16,1982
20245,90.736,36.706,53,1975
20246,90.736,36.707,37,1975
20247,90.736,30.43,48,1974
20248,90.737,30.419,50,1974
20249,90.737,30.463,15,1974
20250,90.738,30.507,14,1974
20251,90.738,35.852,44,1974
20252,90.739,33.934,53,1976
20253,90.739,30.52,13,1974
20254,90.74,36.735,45,1975
20255,90.741,34.031,17,1976
20256,90.742,28.064,77,1982
20257,90.742,30.499,52,1974
20258,90.743,30.461,20,1974
20259,90.746,30.506,23,1974
20260,90.747,28.218,24,1982
20261,90.748,30.501,18,1974
20262,90.748,30.421,48,1974
20263,90.748,30.458,16,1974
20264,90.748,36.77,46,1975
20265,90.749,28.317,48,1982
20266,90.75,30.427,10,1974
20267,90.751,33.939,31,1976
20268,90.751,36.734,59,1975
20269,90.752,35.848,46,1974
20270,90.753,28.218,31,1982
20271,90.754,33.972,42,1976
20272,90.754,36.713,47,1975
20273,90.754,30.426,6,1974
20274,90.754,30.414,10,1974
20275,90.755,28.222,18,1982
20276,90.76,28.08,9,1982
20277,90.76,28.08,9,1982
20278,90.763,28.084,35,1982
20279,90.764,28.316,31,1982
20280,90.764,30.514,32,1974
20281,90.765,33.937,71,1976
20282,90.766,33.969,46,1976
20283,90.766,36.739,46,1975
20284,90.767,28.092,26,1982
20285,90.767,28.1,37,1982
20286,90.767,28.204,15,1982
20287,90.767,28.305,10,1982
20288,90.771,28.309,17,1982
20289,90.772,30.507,38,1974
20290,90.773,28.314,21,1982
20291,90.775,28.058,106,1982
20292,90.775,28.323,16,1982
20293,90.775,28.33,16,1982
20294,90.775,34.012,11,1976
20295,90.776,34.036,68,1976
20296,90.776,36.749,57,1975
20297,90.777,28.099,18,1982
20298,90.777,35.848,95,1974
20299,90.779,33.961,83,1976
20300,90.779,35.832,176,1976
20301,90.779,36.727,46,1975
20302,90.78,33.942,20,1976
20303,90.783,28.033,101,1982
20304,90.786,33.946,37,1976
20305,90.788,30.498,36,1974
20306,90.788,33.952,28,1976
20307,90.79,35.892,76,1974
20308,90.792,30.497,4,1974
20309,90.792,35.879,57,1974
20310,90.792,30.487,15,1974
20311,90.792,28.117,12,1982
20312,90.793,35.832,84,1974
20313,90.793,28.118,11,1982
20314,90.794,30.49,10,1974
20315,90.795,33.954,24,1976
20316,90.795,34,20,1976
20317,90.797,30.479,11,1974
20318,90.8,28.084,12,1982
20319,90.8,30.476,15,1974
20320,90.803,35.87,52,1974
20321,90.808,28.078,54,1982
20322,90.809,33.962,15,1976
20323,90.811,37.225,52,1975
20324,90.811,33.955,36,1976
20325,90.813,28.01,16,1982
20326,90.813,36.75,52,1975
20327,90.817,28.087,40,1982
20328,90.82,28.007,20,1982
20329,90.822,28.088,37,1982
20330,90.822,36.073,103,1976
20331,90.824,37.253,57,1975
20332,90.831,36.019,66,1976
20333,90.832,28.084,30,1982
20334,90.833,28.087,41,1982
20335,90.833,35.998,55,1976
20336,90.083,47.765,17,1964
20337,90.086,36.143,80,1976
20338,90.088,30.032,87,1974
20339,90.093,36.161,73,1976
20340,90.093,29.984,87,1974
20341,90.833,28.053,123,1982
20342,90.841,28.025,67,1982
20343,90.841,30.521,15,1974
20344,90.842,30.513,11,1974
20345,90.842,28.108,18,1982
20346,90.843,28.1,13,1982
20347,90.843,33.424,60,1976
20348,90.844,30.512,10,1974
20349,90.845,35.746,77,1974
20350,90.846,37.241,49,1975
20351,90.847,28.135,16,1982
20352,90.848,28.108,46,1982
20353,90.849,28.096,15,1982
20354,90.85,28.096,21,1982
20355,90.85,36.061,132,1976
20356,90.851,28.135,38,1982
20357,90.851,28.078,18,1982
20358,90.852,33.41,67,1976
20359,90.854,36.005,79,1976
20360,90.854,28.032,17,1982
20361,90.857,28.136,37,1982
20362,90.858,28.095,31,1982
20363,90.859,28.1,21,1982
20364,90.86,28.105,60,1982
20365,90.863,28.043,76,1982
20366,90.865,37.238,51,1975
20367,90.867,28.125,63,1982
20368,90.869,28.061,45,1982
20369,90.87,33.558,65,1976
20370,90.871,33.437,137,1976
20371,90.872,28.042,45,1982
20372,90.874,33.49,94,1976
20373,90.874,33.392,87,1976
20374,90.878,28.033,12,1982
20375,90.879,30.563,20,1974
20376,90.88,36.004,89,1976
20377,90.88,28.122,63,1982
20378,90.881,30.566,13,1974
20379,90.883,28.037,29,1982
20380,90.883,28.05,68,1982
20381,90.888,28.141,39,1982
20382,90.888,28.135,28,1982
20383,90.888,32.485,49,1976
20384,90.888,28.095,5,1982
20385,90.89,28.084,21,1982
20386,90.89,28.135,16,1982
20387,90.891,28.167,37,1982
20388,90.892,28.044,37,1982
20389,90.892,28.067,55,1982
20390,90.894,28.037,16,1982
20391,90.895,28.12,17,1982
20392,90.895,33.565,89,1976
20393,90.9,33.504,130,1976
20394,90.901,28.118,12,1982
20395,90.903,30.579,34,1974
20396,90.905,28.116,9,1982
20397,90.909,36.074,177,1976
20398,90.909,36.011,123,1976
20399,90.909,33.473,102,1976
20400,90.911,28.028,11,1982
20401,90.911,33.387,82,1975
20402,90.912,28.142,40,1982
20403,90.912,35.488,52,1976
20404,90.913,33.43,112,1976
20405,90.913,28.025,12,1982
20406,90.914,30.557,18,1974
20407,90.915,33.587,64,1976
20408,90.917,28.033,31,1982
20409,90.917,28.039,13,1982
20410,90.918,28.042,12,1982
20411,90.919,33.51,83,1976
20412,90.92,30.545,18,1974
20413,90.922,28.029,21,1982
20414,90.922,30.543,10,1974
20415,90.923,33.486,96,1976
20416,90.924,28.045,24,1982
20417,90.925,28.145,38,1982
20418,90.926,30.535,15,1974
20419,90.926,28.039,45,1982
20420,90.927,33.598,30,1976
20421,90.928,28.141,47,1982
20422,90.928,30.522,20,1974
20423,90.928,33.587,42,1976
20424,90.929,33.539,96,1976
20425,90.933,28.15,15,1982
20426,90.933,28.153,13,1982
20427,90.933,28.145,34,1982
20428,90.936,28.047,40,1982
20429,90.936,33.569,103,1976
20430,90.937,30.538,40,1974
20431,90.937,30.529,13,1974
20432,90.938,28.055,28,1982
20433,90.94,28.051,11,1982
20434,90.94,28.067,29,1982
20435,90.941,28.059,13,1982
20436,90.941,35.93,61,1976
20437,90.942,33.465,60,1976
20438,90.942,36.011,106,1976
20439,90.943,30.533,12,1974
20440,90.943,28.067,31,1982
20441,90.945,30.523,17,1974
20442,90.946,28.072,15,1982
20443,90.948,28.06,29,1982
20444,90.949,30.532,14,1974
20445,90.952,30.522,23,1974
20446,90.952,30.53,16,1974
20447,90.952,36.107,147,1976
20448,90.955,30.603,18,1974
20449,90.956,33.546,72,1976
20450,90.956,33.578,45,1976
20451,90.956,30.524,20,1974
20452,90.958,30.543,9,1974
20453,90.958,27.937,17,1982
20454,90.958,30.52,8,1974
20455,90.959,33.535,18,1976
20456,90.959,30.6,9,1974
20457,90.964,33.573,20,1976
20458,90.964,33.581,39,1976
20459,90.965,33.562,44,1976
20460,90.967,27.923,38,1982
20461,90.971,30.529,10,1974
20462,90.977,27.883,36,1982
20463,90.978,27.937,17,1982
20464,90.979,36.003,57,1976
20465,90.992,36.026,119,1976
20466,90.993,30.582,20,1974
20467,90.998,27.923,48,1982
20468,91,28.344,20,1972
20469,90.109,36.176,59,1976
20470,90.11,47.695,11,1964
20471,90.114,37.491,47,1975
20472,90.116,36.139,92,1976
20473,90.119,36.161,105,1976
20474,90.127,30.039,85,1974
20475,90.141,36.14,57,1976
20476,90.142,47.718,12,1964
20477,90.146,30.08,71,1974
20478,90.158,36.146,69,1976
20479,90.162,30.1,51,1974
20480,91.004,36.068,200,1976
20481,91,27.875,52,1982
20482,91.003,28.001,12,1982
20483,91.005,27.851,40,1982
20484,91.008,28.017,45,1982
20485,91.012,27.867,69,1982
20486,91.012,28.013,42,1982
20487,91.015,28.354,26,1982
20488,91.025,36.128,199,1976
20489,91.028,27.995,32,1982
20490,91.033,28,59,1982
20491,91.033,27.995,46,1982
20492,91.038,27.867,32,1982
20493,91.047,28,40,1982
20494,91.05,28.363,24,1982
20495,91.052,28.368,13,1982
20496,91.057,28.392,4,1982
20497,91.058,28.323,15,1982
20498,91.06,28.474,5,1982
20499,91.063,28.477,21,1982
20500,91.065,27.983,20,1982
20501,91.065,28.484,8,1982
20502,91.065,28.291,21,1982
20503,91.067,27.967,40,1982
20504,91.067,28.29,13,1982
20505,91.07,27.945,42,1982
20506,91.07,28.324,15,1982
20507,91.073,28.474,5,1982
20508,91.075,28.295,22,1982
20509,91.075,27.942,12,1982
20510,91.075,27.988,34,1982
20511,91.075,28.319,31,1982
20512,91.077,28.292,32,1982
20513,91.082,28.3,32,1982
20514,91.086,28.295,35,1982
20515,91.089,28.308,72,1982
20516,91.09,28.296,51,1982
20517,91.093,28.364,35,1982
20518,91.095,27.987,20,1982
20519,91.095,28.286,17,1982
20520,91.095,28.291,8,1982
20521,91.095,28.303,16,1982
20522,91.097,28.308,44,1982
20523,91.1,28.409,31,1982
20524,91.1,28.569,14,1982
20525,91.107,28.358,37,1982
20526,91.107,28.366,36,1982
20527,91.107,28.308,19,1982
20528,91.108,28.418,63,1982
20529,91.111,28.407,57,1982
20530,91.113,28.57,12,1982
20531,91.113,28.568,24,1982
20532,91.115,28.353,40,1982
20533,91.117,28.436,37,1982
20534,91.117,28.568,14,1982
20535,91.121,28.492,15,1982
20536,91.121,28.45,22,1982
20537,91.122,28.447,12,1982
20538,91.122,28.458,32,1983
20539,91.122,28.443,9,1982
20540,91.124,28.393,35,1982
20541,91.124,28.45,20,1983
20542,91.125,28.367,69,1982
20543,91.125,28.458,13,1983
20544,91.125,28.487,16,1983
20545,91.126,28.417,99,1983
20546,91.126,28.312,16,1982
20547,91.126,28.299,17,1982
20548,91.127,28.316,15,1982
20549,91.127,28.457,16,1983
20550,91.127,28.383,21,1982
20551,91.128,28.35,106,1982
20552,91.128,28.439,40,1983
20553,91.132,28.329,46,1982
20554,91.133,28.317,83,1982
20555,91.133,28.292,18,1982
20556,91.133,28.567,32,1982
20557,91.136,28.392,74,1983
20558,91.138,28.3,55,1983
20559,91.139,28.291,29,1983
20560,91.139,28.442,16,1983
20561,91.141,28.551,56,1982
20562,91.143,28.399,15,1983
20563,91.144,28.328,93,1983
20564,91.144,28.574,15,1982
20565,91.144,28.432,44,1983
20566,91.145,28.576,17,1982
20567,91.145,28.427,5,1983
20568,91.147,28.405,11,1983
20569,91.149,28.545,13,1983
20570,91.15,28.339,15,1982
20571,91.15,28.307,30,1983
20572,91.15,28.368,81,1983
20573,91.15,28.427,12,1983
20574,91.15,28.539,16,1983
20575,91.15,28.571,28,1982
20576,91.153,28.554,12,1983
20577,91.153,28.428,34,1983
20578,91.154,28.3,19,1983
20579,91.158,28.392,40,1983
20580,91.159,28.58,42,1982
20581,91.161,28.553,20,1983
20582,91.161,28.564,52,1982
20583,91.164,28.19,80,1983
20584,91.018,36.667,46,1975
20585,91.022,36.017,88,1976
20586,91.03,36.63,77,1975
20587,91.032,33.483,35,1976
20588,91.167,28.428,37,1983
20589,91.167,28.556,48,1983
20590,91.169,33.564,109,1976
20591,91.17,28.342,78,1983
20592,91.171,33.383,138,1976
20593,91.171,36.08,74,1976
20594,91.173,36.063,56,1976
20595,91.176,36.543,44,1975
20596,91.176,36.57,76,1975
20597,91.176,28.528,21,1983
20598,91.178,28.373,30,1983
20599,91.18,36.072,44,1976
20600,91.182,33.611,98,1976
20601,91.182,28.537,32,1983
20602,91.182,28.533,11,1983
20603,91.183,28.545,49,1983
20604,91.186,28.412,20,1983
20605,91.188,36.556,76,1975
20606,91.188,33.396,42,1976
20607,91.188,28.533,19,1983
20608,91.189,28.41,5,1983
20609,91.189,28.374,19,1983
20610,91.189,36.22,72,1975
20611,91.19,28.412,28,1983
20612,91.19,36.593,52,1975
20613,91.191,28.354,46,1983
20614,91.192,28.423,62,1983
20615,91.193,33.502,51,1976
20616,91.193,33.423,127,1976
20617,91.194,28.538,43,1983
20618,91.194,36.539,63,1975
20619,91.194,28.533,9,1983
20620,91.194,28.546,13,1983
20621,91.195,33.397,15,1976
20622,91.195,28.546,25,1983
20623,91.197,33.533,107,1976
20624,91.198,33.558,61,1976
20625,91.198,33.479,146,1976
20626,91.2,28.545,9,1983
20627,91.2,28.418,30,1983
20628,91.201,36.525,43,1975
20629,91.202,33.221,111,1975
20630,91.204,36.537,41,1975
20631,91.205,28.424,9,1983
20632,91.206,33.501,49,1976
20633,91.206,28.431,16,1983
20634,91.207,33.611,88,1976
20635,91.209,33.583,102,1976
20636,91.211,28.354,32,1983
20637,91.212,36.53,57,1975
20638,91.212,36.54,61,1975
20639,91.213,36.614,89,1975
20640,91.214,33.364,22,1976
20641,91.215,33.222,98,1975
20642,91.215,36.59,67,1975
20643,91.217,33.56,43,1976
20644,91.218,33.314,113,1975
20645,91.22,33.572,44,1976
20646,91.221,33.602,33,1976
20647,91.221,33.352,92,1976
20648,91.221,28.058,10,1983
20649,91.222,33.429,76,1976
20650,91.223,33.509,74,1976
20651,91.224,33.538,39,1976
20652,91.224,28.064,10,1983
20653,91.225,33.616,56,1976
20654,91.226,28.629,11,1982
20655,91.227,28.629,9,1982
20656,91.227,28.606,30,1982
20657,91.228,28.064,8,1983
20658,91.229,28.137,52,1983
20659,91.23,28.067,38,1983
20660,91.23,33.459,52,1976
20661,91.231,33.269,130,1975
20662,91.232,28.064,15,1983
20663,91.233,28.517,22,1983
20664,91.234,36.522,38,1975
20665,91.234,28.52,13,1983
20666,91.235,33.522,56,1976
20667,91.235,36.627,46,1975
20668,91.236,33.606,42,1976
20669,91.236,28.52,11,1983
20670,91.236,33.572,43,1976
20671,91.238,33.447,79,1976
20672,91.238,33.467,21,1976
20673,91.238,36.54,65,1975
20674,91.238,36.61,76,1975
20675,91.238,28.513,13,1983
20676,91.239,33.546,39,1976
20677,91.242,33.533,59,1976
20678,91.242,28.067,41,1983
20679,91.242,34.768,67,1976
20680,91.243,33.582,40,1976
20681,91.243,27.978,18,1983
20682,91.244,28.039,14,1983
20683,91.245,28.041,18,1983
20684,91.246,33.356,61,1976
20685,91.246,33.425,55,1976
20686,91.246,36.533,69,1975
20687,91.246,28.06,22,1983
20688,91.247,28.071,9,1983
20689,91.249,28.057,7,1983
20690,91.25,28.13,62,1983
20691,91.25,28.07,43,1983
20692,91.25,28.054,15,1983
20693,91.25,28.061,21,1983
20694,91.25,28,12,1983
20695,91.25,27.987,25,1983
20696,91.25,33.434,10,1976
20697,91.251,28.594,9,1982
20698,91.251,28.596,15,1982
20699,91.253,28.005,25,1983
20700,91.254,28,9,1983
20701,91.254,33.429,18,1976
20702,91.255,28.064,16,1983
20703,91.255,33.575,45,1976
20704,91.255,33.239,76,1975
20705,91.256,28.613,11,1982
20706,91.256,33.356,26,1976
20707,91.256,33.453,31,1976
20708,91.256,28.595,16,1983
20709,91.257,33.443,32,1976
20710,91.257,33.367,16,1976
20711,91.258,33.586,36,1976
20712,91.259,27.987,63,1983
20713,91.26,33.45,14,1976
20714,91.263,28.02,18,1983
20715,91.264,33.339,31,1976
20716,91.267,33.439,22,1976
